bus_id,route_id,route_nm,route_ord,node_id,ars_id,node_nm,lngt,la
b043434,100100596,400,97,121000009,22009,신분당선강남역,127.028538,37.495848
b043435,111000011,773,97,218000100,35397,화정동단독주택단지,126.8323612,37.64005831
b043436,100100049,273,97,105000558,6311,한천로입구,127.067351,37.599119
b043437,100100409,421,97,102000189,3283,이태원역.보광동입구,126.994213,37.5334
b043438,104000009,111,97,110000052,11203,수락리버시티아파트,127.0556485,37.68901186
b043439,123000010,741,97,111001113,12470,진관공영차고지,126.908116,37.64666583
b043440,100100044,262,97,105000484,6025,용두동사거리,127.0299882,37.57753206
b043441,100100225,3413,97,227000267,28299,미사강변센트럴자이.하남고등학 ,127.185645,37.55951141
b043442,100100458,462,97,121000001,22001,교육개발원입구,127.038482,37.47859
b043443,124000035,N13B,97,105000040,6124,경희중고,127.057747,37.592923
b043444,100100043,261,97,105000039,6123,회기시장,127.056588,37.590807
b043445,100100280,5624,97,225000194,40162,부곡버스공영차고지,126.9291636,37.32103241
b043446,100100496,333,97,204000329,48632,위례35단지아파트,127.1431706,37.47211401
b043447,100100090,605,97,115000322,16436,방화2동청성아파트,126.8118934,37.56656391
b043448,124000028,N26A,97,100000027,1122,서울역사박물관.경교장.강북삼성병원,126.9713911,37.56970191
b043449,100100611,2312,97,124000010,25110,강명초등학교,127.172373,37.553372
b043450,100100032,163,97,107000002,8002,길음2동주민센터,127.02747,37.60611
b043451,100100593,N13,97,122000181,23284,강남역12번출구,127.029558,37.49881
b043452,100100237,4318,97,121000021,22021,신반포역.세화여중고,126.9956954,37.50345786
b043453,104000011,N31,97,102000056,3150,용산한신아파트,126.9871086,37.53980547
b043454,100100031,152,97,102000007,3007,삼각지역,126.973683,37.535181
b043455,100100116,742,97,102000011,3011,갈월동,126.9722373,37.5509756
b043456,100100610,N15,97,119000024,20114,노량진역3번출구,126.941878,37.513495
b043457,100100091,606,97,212000016,45024,원종역3번출구,126.8046957,37.52330771
b043458,100100102,661,97,212000015,45014,원종종합시장.성곡사거리,126.804694,37.5202878
b043459,100100451,6716,97,116000099,17185,온수역,126.8244009,37.49277702
b043460,100100398,9703,97,219000244,36614,식사삼거리.식사공단,126.8102538,37.66929363
b043461,116000006,703,97,219000243,36612,일산자이센트리지.일산자이더헤 ,126.8083923,37.67145426
b043462,100100437,771,97,219000240,36107,일산복음병원.일산하이병원,126.7804767,37.6824367
b043463,100100063,402,97,122000301,23408,수서역,127.102045,37.486788
b043464,100100046,270,97,113000022,14112,DMC첨단산업센터,126.884787,37.585598
b043465,100100598,2115,97,106000181,7276,신내동성1.2차아파트,127.096062,37.609753
b043466,100100397,9701,97,218000093,35072,신원당마을7단지,126.8334343,37.65423611
b043467,100100553,350,97,123000436,24658,복정역환승주차장,127.128144,37.470728
b043468,100100551,673,97,210000054,46057,부천시청.센트럴파크푸르지오,126.7686525,37.50188688
b043469,100100392,9408,97,206000157,47115,야탑역.종합버스터미널(전면),127.1285462,37.41137858
b043470,100100582,351,97,124000201,25318,강일동주민센터,127.173929,37.566015
b043471,100100603,542,97,220000030,37012,찬우물,126.9839863,37.41544826
b043472,100100070,441,97,209000029,56041,오뚜기식품.두산벤처다임,126.9740213,37.39182685
b043473,100100071,461,97,121000174,22250,방배동대우효령아파트앞,126.994093,37.480167
b043474,110000002,173,97,107000038,8128,KT월곡지사,127.034373,37.602447
b043475,100100094,641,97,118000336,19428,현대3차아파트,126.884898,37.516298
b043476,100100410,502,97,220000005,37002,정부과천청사역11번출구.KT과천 ,126.9917821,37.42864306
b043477,100100370,8111,97,108000137,9225,SK아파트.벽산아파트상가,127.0111969,37.61973237
b043478,100100498,3318,97,124000150,25261,한영중고한영외고,127.155655,37.549082
b043479,100100499,7212,97,100000021,1116,경복궁역,126.9722829,37.57767139
b043480,100100025,146,97,106000022,7116,면목2동,127.0801196,37.58747924
b043481,110000004,8146,97,106000022,7116,면목2동,127.0801196,37.58747924
b043482,115000010,N64,97,122000192,23296,역삼2동주민센터.대림역삼아파트,127.0459927,37.49624526
b043483,100100294,6514,97,115000089,16186,KT강서지사,126.8475167,37.52997229
b043484,100100117,752,97,111000049,12137,녹번초등학교.은평세무서,126.9261579,37.60283911
b043485,100100390,9403,97,206000106,47125,하탑초교.탑마을진덕아파트,127.1253709,37.40586297
b043486,100100106,703,97,101000018,2110,경찰청.동북아역사재단,126.9691267,37.56304949
b043487,100100111,720,97,111000097,12185,연서시장,126.9225911,37.61924256
b043488,100100023,144,97,109000236,10325,동아운수앞,127.013997,37.658907
b043489,100100099,652,97,115000124,16221,서울호서전문학교.등촌주공3단지아파트,126.8394809,37.56274927
b043490,100100029,150,97,100000109,1205,종로5가.효제초등학교,127.0021442,37.57287901
b043491,100100511,760,97,219000189,36699,주엽역(중),126.7616529,37.6700235
b043492,100100191,2112,97,105000154,6240,NH농협장안평지점,127.0721655,37.57515296
b043493,100100273,5616,97,120000107,21209,우림시장.난곡보건분소,126.919998,37.470547
b043494,100100585,N37,97,122000135,23238,대치동미도아파트,127.0677076,37.49560494
b043495,100100084,571,97,114000153,15256,양천구청.양천보건소,126.8661629,37.51816257
b043496,100100082,507,97,117000096,18182,남부여성발전센터,126.904105,37.462457
b043497,123000013,N73,97,113000099,14190,경성중고.홍대부속여중고입구,126.916614,37.55965129
b043498,100100307,6630,97,115000917,16163,영인운수.차고지,126.818291,37.545213
b043499,114000002,8641,97,118000148,19233,포레나신길아파트,126.910152,37.503411
b043500,100100107,704,97,218000248,35100,지축예비군훈련장,126.962805,37.68885211
b043501,100100282,5626,97,209000044,56005,비산농협,126.9326724,37.39789965
b043502,100100204,2233,97,105000146,6232,동대문구.성동구선거관리위원회,127.068203,37.572487
b043503,100100279,5623,97,225000157,40058,산본고가도로,126.9409568,37.37576341
b043504,100100264,5530,97,208000086,57034,만안구청,126.9311135,37.3868705
b043505,100100574,541,97,209000046,56001,삼성래미안아파트,126.938457,37.39901069
b043506,100100522,2016,97,103000037,4136,행당1동주민센터.성동소방서,127.038407,37.558268
b043507,100100186,2012,97,106000215,7310,망우3동주민센터.혜원여중고후문,127.0935437,37.59216765
b043508,111000012,774,97,229001636,63267,나자렛묘원,126.8466178,37.79474491
b043509,100100358,7727,97,219000141,36617,탄현마을5.6단지,126.7670468,37.69691112
b043510,100100359,7728,97,219000239,36085,북일산전화국.일산2동행정복지센,126.7762138,37.68507164
b043511,100100095,642,97,114000157,15260,서울남부지방법원.서울남부지방검찰청,126.8659323,37.5218496
b043512,124000038,342,97,124000032,25132,상일동역6번출구.고덕아르테온,127.1679351,37.5568295
b043513,100100224,3412,97,124000079,25179,강동아트센터.강동경희대병원후문,127.156446,37.551068
b043514,100100202,2227,97,106000236,7332,양원역입구,127.1063013,37.60563981
b043515,104000006,242,97,106000131,7226,면목복개천,127.086043,37.587913
b043516,100100595,241,97,105000030,6114,서울성심병원,127.0508977,37.58460747
b043517,100100098,651,97,115000034,16130,방화역2번출구,126.812627,37.576742
b043518,100100521,6515,97,118000004,19004,남부지방법원등기국.구로세무서(에이스하이테크시티),126.8997458,37.51404034
b043519,111000016,N75,97,120000021,21120,KT관악지점,126.9484611,37.48148289
b043520,115000008,N65,97,115000646,16212,화곡중고등학교,126.836467,37.547421
b043521,100100108,706,97,111000009,12009,은평뉴타운10단지,126.915165,37.642948
b043522,100100020,141,97,109000012,10012,도봉보건소.북한산아이파크아파트,127.040517,37.658205
b043523,100100021,142,97,109000016,10016,쌍문역,127.0344601,37.64807141
b043524,100100248,5012,97,117000018,18104,디지털3단지.영창실업,126.879078,37.483259
b043525,124000026,N61B,97,117000033,18119,가산초등학교,126.8955562,37.47823462
b043526,100100037,172,97,107000096,8186,월계2교,127.050133,37.623825
b043527,100100024,145,97,108000095,9183,번동주공3단지,127.044375,37.628652
b043528,100100047,271,97,100000396,1021,종로6가.동대문종합시장,127.004464,37.57101
b043529,100100407,240,97,106000080,7174,면동초등학교,127.0884544,37.5842573
b043530,100100042,260,97,106000480,7551,중랑공영차고지.종점,127.1044676,37.61338394
b043531,100100097,650,97,115000056,16152,외발산신광명마을,126.821132,37.545958
b043532,100100576,6516,98,118000577,19289,신풍역,126.9104305,37.50031683
b043533,100100611,2312,98,124000008,25108,고덕천교차로,127.171447,37.55641
b043534,100100522,2016,98,103000030,4129,한양대정문,127.0431286,37.55638837
b043535,100100039,202,98,106000016,7110,중화동한신아파트,127.0801695,37.59907622
b043536,124000032,N16B,98,101000051,2150,퇴계로2가.명동역5번출구,126.984362,37.56093
b043537,113000002,452,98,123000249,24340,장지동,127.1263367,37.46914722
b043538,100100022,143,98,100000124,1220,혜화역.마로니에공원,127.0022769,37.58111949
b043539,100100029,150,98,100000108,1204,종로5가.효제동.김상옥의거터,127.00223,37.5745
b043540,100100046,270,98,113000181,14272,월드컵파크7단지,126.878963,37.581876
b043541,100100289,6211,98,118000120,19205,관악고등학교,126.8848486,37.52316173
b043542,100100248,5012,98,117000020,18106,가산디지털단지역,126.881042,37.481293
b043543,100100082,507,98,117000094,18180,현대시장.시흥4동주민센터,126.9048243,37.45960215
b043544,100100106,703,98,101000020,2113,서대문경찰서.농협은행.유관순활동터,126.9677868,37.56490628
b043545,100100549,100,98,107000004,8004,길음뉴타운,127.023443,37.603112
b043546,100100032,163,98,108000012,9012,미아사거리역,127.0302131,37.61289431
b043547,100100033,160,98,107000010,8010,삼선교.한성대학교.조소앙활동터,127.0082049,37.5893633
b043548,124000038,342,98,124000006,25106,해뜨는주유소,127.170989,37.559757
b043549,100100055,340,98,124000034,25134,상일동역8번출구,127.164852,37.55639
b043550,100100458,462,98,121000218,22294,매헌시민의숲,127.038353,37.473135
b043551,100100071,461,98,121000173,22249,방배역.백석예술대학교,126.996763,37.481038
b043552,100100026,147,98,107000015,8105,북서울꿈의숲,127.0453451,37.62031711
b043553,100100344,7211,98,111000924,12471,기자촌11단지앞,126.93258,37.634757
b043554,100100038,201,98,221000088,39039,수택동농협(구축협),127.1470654,37.59536007
b043555,100100225,3413,98,227000230,28287,미사강변푸르지오.하우스디더레 ,127.1860753,37.56377823
b043556,100100402,9709,98,218000212,35178,대자동,126.8875631,37.68291163
b043557,124000028,N26A,98,100000026,1121,광화문.금호아시아나본관앞,126.9741676,37.57004915
b043558,100100596,400,98,121000007,22007,래미안아파트.파이낸셜뉴스,127.030405,37.491895
b043559,100100397,9701,98,218000104,35015,성사2동행정복지센터,126.832218,37.65248225
b043560,100100410,502,98,220000004,37006,정부과천청사역3번출구,126.9899513,37.42657353
b043561,111000011,773,98,218000099,35601,화정역.덕양구청,126.830907,37.63572174
b043562,100100049,273,98,105000216,6302,이문동쌍용아파트,127.069119,37.598831
b043563,100100186,2012,98,106000213,7308,상봉터미널,127.0931425,37.59646615
b043564,104000009,111,98,207000285,61052,장암역.석림사입구,127.0549031,37.70022211
b043565,100100044,262,98,105000482,6023,제기동역.서울약령시,127.037779,37.578144
b043566,100100592,N16,98,101000050,2149,명동역4번출구,126.984917,37.560657
b043567,100100031,152,98,102000009,3009,숙대입구역,126.9725378,37.54329563
b043568,116000006,703,98,219000788,36608,동국대병원사거리,126.8052755,37.67433981
b043569,100100063,402,98,122000717,23320,고속철도수서역,127.103737,37.484498
b043570,115000010,N64,98,122000194,23298,역삼자이아파트,127.044322,37.499811
b043571,100100020,141,98,109000032,10115,방학사거리.바로선병원,127.042275,37.661215
b043572,100100025,146,98,106000020,7114,중목초등학교,127.080195,37.589732
b043573,110000004,8146,98,106000020,7114,중목초등학교,127.080195,37.589732
b043574,117000002,N51,98,107000041,8131,성북구보건소,127.039162,37.602583
b043575,100100043,261,98,105000041,6125,경희중고,127.0583347,37.59334729
b043576,124000035,N13B,98,105000038,6122,회기시장,127.0566389,37.59120263
b043577,114000002,8641,98,118000156,19241,신풍역.백악관웨딩문화원앞,126.909775,37.501432
b043578,100100585,N37,98,122000256,23360,개원중학교.대모산입구역2번출구,127.072156,37.492262
b043579,100100090,605,98,115000319,16433,방화2동우촌연립,126.8117127,37.5701349
b043580,100100593,N13,98,121000012,22012,지하철2호선강남역,127.02637,37.500785
b043581,100100237,4318,98,121000023,22023,구반포역.세화고등학교,126.9899766,37.50203716
b043582,100100496,333,98,204000240,48630,위례동행정복지센터.위례보미리 ,127.1416861,37.47105066
b043583,100100598,2115,98,106000185,7280,신내9단지아파트.서울의료원,127.096622,37.61262614
b043584,100100084,571,98,114000133,15236,양천문화회관.양천일자리센터,126.862381,37.51693324
b043585,104000011,N31,98,102000057,3151,해방촌,126.986605,37.537816
b043586,100100116,742,98,101000018,2110,경찰청.동북아역사재단,126.9691267,37.56304949
b043587,100100091,606,98,212000015,45014,원종종합시장.성곡사거리,126.804694,37.5202878
b043588,100100102,661,98,212000014,45013,성곡동행정복지센터.홈플러스여 ,126.8035285,37.51633445
b043589,100100521,6515,98,118000002,19002,문래동남성아파트,126.892312,37.511202
b043590,100100398,9703,98,219000243,36612,일산자이센트리지.일산자이더헤 ,126.8083923,37.67145426
b043591,100100437,771,98,219000592,36100,산들마을입구,126.7766486,37.68316133
b043592,100100451,6716,98,116000097,17183,우신고등학교,126.8304506,37.4930634
b043593,124000025,N62B,98,114000026,15126,목동성원아파트,126.8631752,37.54229504
b043594,100100080,505,98,213000212,38239,동창골,126.8471444,37.43264629
b043595,100100285,5633,98,213000200,38222,광명시여성비전센터,126.8793274,37.43547863
b043596,100100586,N26,98,112000429,13046,충정로역,126.962471,37.55984298
b043597,111000016,N75,98,120000022,21121,봉천사거리,126.954587,37.480368
b043598,100100392,9408,98,206000392,47131,쌍용아파트,127.1284929,37.40682217
b043599,100100589,N61,98,110000144,11244,상계주공3단지,127.061033,37.651943
b043600,100100582,351,98,124000216,25337,강일리버파크3단지.1단지,127.174408,37.568207
b043601,100100603,542,98,220000029,37014,과천지식정보타운,126.981753,37.41348791
b043602,100100070,441,98,209000028,56056,민백마을,126.9724463,37.38703086
b043603,100100095,642,98,114000155,15258,진명여고,126.8651038,37.52394011
b043604,115000007,654,98,115000026,16122,방화주유소,126.812578,37.566218
b043605,110000002,173,98,107000040,8130,종암SK아파트,127.037613,37.602052
b043606,100100094,641,98,118000267,19358,문래동종점,126.886402,37.515676
b043607,100100204,2233,98,105000550,6356,장안동삼성쉐르빌아파트앞,127.070211,37.57230849
b043608,100100294,6514,98,114000206,15310,양강중학교,126.85028,37.524862
b043609,100100037,172,98,110000236,11337,롯데캐슬루나아파트,127.05153,37.625218
b043610,100100117,752,98,111000050,12138,역촌역.역촌오거리,126.9224758,37.60695709
b043611,100100390,9403,98,206000105,47075,이매중학교,127.1253339,37.40335119
b043612,124000033,N15A,98,100000147,1243,신설동로터리,127.022841,37.575695
b043613,100100610,N15,98,119000011,20011,노량진역,126.943811,37.513733
b043614,100100012,107,98,207000279,61076,신곡지하차도,127.058366,37.73526279
b043615,100100511,760,98,219000129,36690,문촌마을(중),126.7564784,37.67228997
b043616,100100191,2112,98,105000152,6238,장안동근린공원,127.072382,37.578312
b043617,100100081,506,98,120000028,21127,서울대학교,126.9479523,37.46674146
b043618,124000034,4318B,98,123000040,24129,잠실나루역,127.1044328,37.51826521
b043619,100100107,704,98,235000355,68188,솔고개.교현예비군훈련장,126.9661223,37.69329969
b043620,100100498,3318,98,124000079,25179,강동아트센터.강동경희대병원후문,127.156446,37.551068
b043621,100100282,5626,98,209000043,56007,비산사거리.이마트,126.9363871,37.3986081
b043622,100100279,5623,98,225000156,40065,산본1동,126.9420424,37.3736914
b043623,100100264,5530,98,208000085,57045,성결대학.안양아트센터.명학역,126.9332702,37.38429541
b043624,100100574,541,98,209000045,56006,비산사거리.이마트,126.9358327,37.39897088
b043625,100100118,753,98,111001110,12480,갈현중앙시장,126.918397,37.623464
b043626,123000013,N73,98,113000102,14193,서울도시가스마포사옥,126.9182029,37.55787904
b043627,100100447,7016,98,113000202,14296,디지털미디어시티역2번출구,126.8996741,37.57520782
b043628,100100499,7212,98,100000016,1111,통인시장종로구보건소,126.9713851,37.58051321
b043629,116000004,660,98,116000098,17184,온수역,126.8238226,37.49282656
b043630,111000012,774,98,229000443,63863,미군부대앞,126.846263,37.79239422
b043631,100100551,673,98,210000053,46619,중앙공원.미리내마을,126.7681531,37.49972969
b043632,100100023,144,98,108000016,9104,우이동성원아파트,127.013357,37.662045
b043633,100100588,N62,98,104000134,5227,어린이대공원역.화양천주교회,127.0736285,37.54662164
b043634,100100359,7728,98,219000404,36095,일산터미널,126.7733242,37.6856068
b043635,100100599,2311,98,105000057,6143,휘경여중고휘경주공아파트,127.0685434,37.58215749
b043636,100100358,7727,98,219000296,36024,탄현큰마을.동성아파트,126.765953,37.69878146
b043637,111000017,N72,98,106000073,7167,지하철7호선상봉역,127.0859397,37.59419727
b043638,100100202,2227,98,106000237,7333,양원리,127.106587,37.609532
b043639,100100273,5616,98,120000106,21208,남강중고등학교입구,126.9195219,37.47225742
b043640,100100099,652,98,115000122,16219,발산역2번출구,126.838558,37.56009
b043641,104000006,242,98,106000133,7228,지하철7호선면목역,127.088633,37.588495
b043642,100100595,241,98,105000033,6117,휘경동입구,127.055203,37.587663
b043643,100100098,651,98,115000036,16132,방화3동주민센터.국립국어원,126.813513,37.57913
b043644,100100409,421,98,102000187,3281,한국폴리텍1대학,126.996792,37.530195
b043645,115000008,N65,98,115000116,16213,우장산역,126.8365028,37.549241
b043646,100100108,706,98,218000220,35159,동산동능모퉁이.한국지역난방공 ,126.9048105,37.64741663
b043647,100100021,142,98,109000014,10014,도봉구민회관.도봉문화원,127.037977,37.653968
b043648,100100224,3412,98,124000039,25139,고덕역,127.155862,37.555437
b043649,124000026,N61B,98,117000111,18197,모두의학교.금천문화예술정보학교,126.9055934,37.47994976
b043650,100100024,145,98,108000093,9181,초안교,127.04109,37.63111
b043651,100100047,271,98,100000398,1023,동대문역.흥인지문,127.013813,37.572449
b043652,100100407,240,98,106000078,7172,면목본동주민센터.면목정보도서관,127.088244,37.586909
b043653,100100265,5531,98,225000114,40083,천지사입구,126.9453703,37.36650578
b043654,100100111,720,98,111000098,12186,종로약국,126.9246381,37.62037654
b043655,100100052,302,98,204000112,48066,동서울대학교,127.1256549,37.46040541
b043656,100100035,163,98,113000061,14152,서울대동창회관,126.9507441,37.54244496
b043657,100100051,301,98,123000379,24471,아이코리아앞,127.13364,37.48096
b043658,100100062,401,98,123000355,24447,장지공영차고지,127.135645,37.480562
b043659,100100609,4425,98,205000025,48003,단대오거리역.(구)종점,127.1557364,37.44400043
b043660,100100053,303,98,205000066,49071,상대원시장,127.1580705,37.43701377
b043661,100100290,6411,98,116000051,17137,구로4동우체국.고대구로병원정문,126.8842399,37.49024842
b043662,100100024,145,99,108000091,9179,강북보건소,127.039233,37.632478
b043663,100100047,271,99,100000366,1041,동묘앞,127.0185893,37.57385218
b043664,100100225,3413,99,227000196,28018,미사강변루나리움.17단지,127.1809032,37.56669867
b043665,100100407,240,99,106000077,7171,지하철7호선면목역,127.0875226,37.58916623
b043666,100100265,5531,99,225000113,40602,군포G샘병원,126.9479124,37.35971368
b043667,100100111,720,99,111000099,12187,불광지구대,126.9267891,37.62177458
b043668,100100081,506,99,120000041,21142,신림중.삼성고.관악아트홀·도서관,126.944132,37.47055
b043669,100100051,301,99,123000355,24447,장지공영차고지,127.135645,37.480562
b043670,100100062,401,99,123000585,24461,서울버스종점,127.137777,37.48038
b043671,100100609,4425,99,205000067,49070,상대원고개,127.1591399,37.43961612
b043672,100100053,303,99,205000065,49048,대원사거리,127.161237,37.43297605
b043673,113000002,452,99,204000113,48068,복정동행정복지센터,127.1261279,37.46606689
b043674,100100039,202,99,106000014,7108,지하철7호선중화역,127.0794498,37.60284415
b043675,117000002,N51,99,107000039,8129,KT월곡지사,127.034699,37.603029
b043676,100100029,150,99,100000123,1219,방송통신대.이화장,127.002437,37.578043
b043677,124000026,N61B,99,117000112,18198,관악구보훈회관.신림푸르지오,126.90914,37.48064
b043678,100100032,163,99,108000010,9010,도봉세무서.성북시장,127.0292481,37.61883721
b043679,100100289,6211,99,114000065,15168,오목교역.동신한방병원,126.876825,37.524447
b043680,115000008,N65,99,115000118,16215,명덕고등학교.서울스타병원,126.836523,37.553092
b043681,100100082,507,99,117000092,18178,동산교회앞,126.9052839,37.45734705
b043682,100100106,703,99,100000362,13037,영천시장,126.9631797,37.56951594
b043683,100100022,143,99,100000133,1229,혜화역.동성중고(장면총리가옥),127.0017177,37.58456977
b043684,100100090,605,99,115000030,16126,국민은행방화동지점,126.8115903,37.57271878
b043685,100100344,7211,99,111000260,12350,제각말5단지.은평뉴타운도서관,126.93551,37.638398
b043686,100100038,201,99,221000087,39070,신정형외과의원,127.1487678,37.59463065
b043687,124000038,342,99,124000004,25104,고덕리엔파크1단지,127.170696,37.561365
b043688,116000004,660,99,116000194,17289,온수동종점,126.821273,37.491642
b043689,124000033,N15A,99,100000367,1044,동묘앞,127.0195286,37.57428153
b043690,100100402,9709,99,218000032,35274,필리핀참전비,126.8739754,37.68799553
b043691,100100044,262,99,105000488,6426,청량리수산시장,127.0418951,37.57895216
b043692,100100596,400,99,121000005,22005,뱅뱅사거리,127.032432,37.487667
b043693,100100397,9701,99,218000103,35642,고양어울림누리.달빛마을1단지,126.8320165,37.64828106
b043694,111000011,773,99,218000014,35391,별빛마을8단지.롯데마트,126.83009,37.63163737
b043695,100100586,N26,99,113000478,13044,아현역,126.956889,37.557396
b043696,100100012,107,99,207000161,8195,의정부초등학교,127.0608737,37.73565802
b043697,100100589,N61,99,110000145,11245,상계주공2단지,127.061738,37.649375
b043698,100100592,N16,99,101000053,2152,퇴계로3가.한옥마을.한국의집,126.99241,37.560902
b043699,100100052,302,99,204000253,5170,복정파출소.복정캠퍼스맛집거리,127.1259173,37.45670728
b043700,100100398,9703,99,219000788,36608,동국대병원사거리,126.8052755,37.67433981
b043701,116000006,703,99,219000242,36140,사단앞,126.797208,37.67803518
b043702,100100603,542,99,220000082,21072,과천린파밀리에,126.9792866,37.40819716
b043703,115000010,N64,99,122000177,23280,아가방빌딩.하나은행,127.038772,37.50164
b043704,100100063,402,99,122000319,23426,쟁골마을,127.104399,37.48265458
b043705,100100020,141,99,109000030,10113,도봉소방서,127.0431884,37.66567562
b043706,100100598,2115,99,106000439,7432,서울의료원후문,127.097435,37.613773
b043707,100100588,N62,99,104000135,5228,한아름공원,127.072222,37.543765
b043708,100100043,261,99,105000043,6127,외대앞,127.0597678,37.59548126
b043709,124000035,N13B,99,105000233,6320,회기동현대아파트,127.05446,37.589113
b043710,100100585,N37,99,122000257,23361,개포주공7단지앞,127.073811,37.489156
b043711,100100593,N13,99,121000014,22014,논현역,127.023728,37.506367
b043712,100100496,333,99,204000235,48626,위례중앙중학교,127.1380784,37.47120331
b043713,100100610,N15,99,119000013,20013,노들역,126.949256,37.512825
b043714,100100031,152,99,102000011,3011,갈월동,126.9722373,37.5509756
b043715,100100116,742,99,112000429,13046,충정로역,126.962471,37.55984298
b043716,100100091,606,99,212000014,45013,성곡동행정복지센터.홈플러스여 ,126.8035285,37.51633445
b043717,100100447,7016,99,113000073,14164,DMC상암센트럴파크,126.89604,37.575185
b043718,100100084,571,99,114000132,15235,목동10단지상가,126.859673,37.515967
b043719,124000025,N62B,99,114000027,15127,목3동주민센터.현대아이파크.실로암안과,126.862401,37.54483252
b043720,100100080,505,99,213000211,38241,사들,126.8462169,37.43559999
b043721,100100285,5633,99,213000107,38221,소하2동행정복지센터.광명동굴길,126.8791354,37.43352543
b043722,100100273,5616,99,120000105,21207,세이브마트앞,126.918037,37.473862
b043723,124000028,N26A,99,100000093,1189,종로1가,126.9803257,37.56998579
b043724,100100611,2312,99,124000367,25343,강일역.고덕리엔파크3단지.2단지,127.174125,37.557097
b043725,100100437,771,99,219000407,36550,산들마을5단지,126.7747597,37.68245273
b043726,100100224,3412,99,124000177,25289,명일동신동아아파트,127.152322,37.554952
b043727,100100458,462,99,121000222,22298,AT센터.양재꽃시장,127.039655,37.468707
b043728,100100070,441,99,209000027,56058,농수산물시장.포일단지입구,126.9720963,37.38303143
b043729,100100095,642,99,114000057,15160,목동역.홍익병원,126.864433,37.527382
b043730,110000002,173,99,107000042,8132,월곡역,127.041452,37.60163
b043731,100100204,2233,99,105000150,6236,국민은행장안동지점,127.07421,37.572055
b043732,100100071,461,99,121000172,22248,신동아아파트앞,127.0018917,37.48200504
b043733,100100410,502,99,220000003,37009,수자원공사.센트레빌아스테리움,126.9887391,37.42164924
b043734,100100582,351,99,124000203,25320,강일리버파크4단지.2단지,127.176556,37.568441
b043735,100100392,9408,99,206000055,47077,성남아트센터.태원고교,127.1282112,37.40157296
b043736,100100599,2311,99,105000223,6309,휘경공고휘경주공아파트,127.069252,37.584163
b043737,100100294,6514,99,114000121,15224,신월2동우체국,126.851248,37.523082
b043738,100100290,6411,99,116000027,17113,고대구로병원후문,126.884567,37.493233
b043739,100100248,5012,99,117000135,18223,디지털3단지.가산비즈니스센터,126.879733,37.47961
b043740,100100035,163,99,113000052,14142,공덕시장,126.954148,37.54435
b043741,100100522,2016,99,103000087,4186,성동교남단,127.0439628,37.55050752
b043742,124000032,N16B,99,101000046,2145,남대문시장.회현역,126.9777651,37.55826752
b043743,100100390,9403,99,206000104,47093,상공회의소,127.1253501,37.39951245
b043744,104000011,N31,99,102000095,3189,용산구청.이태원시장,126.990007,37.534113
b043745,100100576,6516,99,118000157,19242,신길5동주민센터,126.905383,37.500959
b043746,100100102,661,99,212000013,45082,성곡파출소,126.8002712,37.51744117
b043747,100100026,147,99,107000016,8106,장월초등학교,127.0487106,37.62346595
b043748,100100037,172,99,110000237,11338,인덕대앞,127.0575128,37.6290379
b043749,100100511,760,99,219000128,36692,백병원(중),126.751751,37.67435722
b043750,100100191,2112,99,105000126,6212,장안2동주민센터,127.070404,37.57884038
b043751,100100451,6716,99,116000102,17188,수궁동주민센터,126.830866,37.494651
b043752,123000013,N73,99,113000090,14181,서서울농협홍대역점,126.91986,37.556405
b043753,124000034,4318B,99,123000037,24126,잠실진주아파트,127.109298,37.519198
b043754,100100107,704,99,235000354,68189,응지마을.연대앞,126.9692161,37.69751756
b043755,100100282,5626,99,209000042,56004,비산롯데캐슬.평촌래미안푸르지 ,126.9388546,37.3985965
b043756,100100117,752,99,111000051,12139,삼성타운,126.920971,37.60870329
b043757,100100279,5623,99,225000007,40070,금정역,126.9420279,37.37203244
b043758,100100264,5530,99,208000083,57046,명학초교,126.9357579,37.38141061
b043759,100100574,541,99,208000115,57042,진흥아파트.비산대교,126.9306277,37.39707799
b043760,100100118,753,99,111000185,12275,갈현동성당앞,126.916227,37.62054
b043761,104000009,111,99,207000283,61051,쌍암사입구,127.0573906,37.70553724
b043762,100100499,7212,99,100000017,1112,효자동,126.970621,37.58309104
b043763,111000012,774,99,229001200,63861,새술막,126.845743,37.79044295
b043764,100100551,673,99,210000052,46617,그린타운상가.무지개마을,126.7676639,37.49714524
b043765,100100025,146,99,106000018,7112,상봉2동복합청사.도서관,127.080285,37.592033
b043766,110000004,8146,99,106000018,7112,상봉2동복합청사.도서관,127.080285,37.592033
b043767,100100359,7728,99,219000403,36090,일산시장,126.7700383,37.68660185
b043768,100100055,340,99,124000032,25132,상일동역6번출구.고덕아르테온,127.1679351,37.5568295
b043769,100100358,7727,99,219000636,36060,탄현동문아파트,126.7670178,37.69944728
b043770,100100498,3318,99,124000077,25177,강동경희대병원.명일동이마트,127.1567608,37.55454947
b043771,114000002,8641,99,118000161,19246,영등포농협도림로지점,126.9045221,37.49866963
b043772,100100202,2227,99,106000239,7335,동서울교회,127.105265,37.611755
b043773,100100023,144,99,108000199,9294,우이동차고지종점,127.012302,37.663158
b043774,100100186,2012,99,106000040,7134,망우역,127.095541,37.598691
b043775,111000017,N72,99,106000075,7169,면목초등학교,127.086678,37.59130244
